10:19:13 INF [API] listening addr=127.0.0.1:54928
10:19:13 INF [DNS] server listening addr=127.0.0.1:53
10:19:13 INF [Inbound] Mixed(http+socks) listening addr=[::]:41001
10:19:13 INF [TCP] connected, doesn't match any rule lAddr=127.0.0.1:54943 rAddr=api.github.com:443 proxy=DIRECT
10:19:13 INF [Config] initial compatible provider name=微软服务
10:19:13 INF [Config] initial compatible provider name=海外使用
10:19:13 INF [Config] initial compatible provider name=谷歌服务
10:19:13 INF [Config] initial compatible provider name=节点选择
10:19:13 INF [Config] initial compatible provider name=哔哩哔哩
10:19:13 INF [Config] initial compatible provider name=Steam
10:19:13 INF [Config] initial compatible provider name=苹果服务
10:19:13 INF [Config] initial compatible provider name=境内使用
10:19:13 INF [Config] initial compatible provider name=自动选择
10:19:13 INF [Config] initial compatible provider name=Twitter
10:19:13 INF [Config] initial compatible provider name=磁力下载
10:19:13 INF [Config] initial compatible provider name=TikTok
10:19:13 INF [Config] initial compatible provider name=Netflix
10:19:13 INF [Config] initial compatible provider name=ChatGPT
10:19:13 INF [Config] initial compatible provider name=故障转移
10:19:13 INF [Config] initial compatible provider name=Telegram
10:19:13 ERR [Inbound] start failed error=Error creating interface: Access is denied. type=TUN stackType=gvisor inet=198.18.0.1/16
10:19:14 INF [TCP] connected, doesn't match any rule lAddr=127.0.0.1:54942 rAddr=raw.githubusercontent.com:443 proxy=DIRECT
10:19:15 INF [TCP] connected lAddr=127.0.0.1:54990 rAddr=www.mojie.me:443 mode=rule rule=DomainKeyword(mojie) proxy=自动选择[新加坡-优化2]
10:19:59 INF [TCP] connected lAddr=127.0.0.1:55039 rAddr=assets.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:20:05 INF [TCP] connected lAddr=127.0.0.1:55043 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:20:10 INF [TCP] connected lAddr=127.0.0.1:55046 rAddr=open.u-tools.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:20:20 INF [TCP] connected lAddr=127.0.0.1:55051 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:20:39 INF [TCP] connected lAddr=127.0.0.1:55054 rAddr=www.bingapis.com:443 mode=rule rule=DomainSuffix(bingapis.com) proxy=微软服务[日本JP-T-GPT]
10:20:39 INF [TCP] connected lAddr=127.0.0.1:55057 rAddr=www.bingapis.com:443 mode=rule rule=DomainSuffix(bingapis.com) proxy=微软服务[日本JP-T-GPT]
10:20:43 INF [TCP] connected lAddr=127.0.0.1:55062 rAddr=assets.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:21:21 INF [TCP] connected lAddr=127.0.0.1:55077 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:21:30 INF [TCP] connected lAddr=127.0.0.1:55081 rAddr=v10.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:21:33 INF [TCP] connected lAddr=127.0.0.1:55083 rAddr=v10.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:21:51 INF [TCP] connected lAddr=127.0.0.1:55092 rAddr=wx.qlogo.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:21:52 INF [TCP] connected lAddr=127.0.0.1:55096 rAddr=www.msftconnecttest.com:80 mode=rule rule=DomainSuffix(msftconnecttest.com) proxy=微软服务[日本JP-T-GPT]
10:21:54 INF [TCP] connected lAddr=127.0.0.1:55099 rAddr=res.u-tools.cn:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:21:55 INF [TCP] connected lAddr=127.0.0.1:55101 rAddr=www.msftconnecttest.com:80 mode=rule rule=DomainSuffix(msftconnecttest.com) proxy=微软服务[日本JP-T-GPT]
10:22:07 INF [TCP] connected lAddr=127.0.0.1:55107 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:24:09 INF [TCP] connected lAddr=127.0.0.1:55125 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:25:48 INF [TCP] connected lAddr=127.0.0.1:55143 rAddr=array809.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:26:11 INF [TCP] connected lAddr=127.0.0.1:55149 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:27:39 INF [TCP] connected lAddr=127.0.0.1:55167 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:29:50 INF [TCP] connected lAddr=127.0.0.1:55208 rAddr=array809.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:30:14 INF [TCP] connected lAddr=127.0.0.1:55211 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:30:29 INF [TCP] connected lAddr=127.0.0.1:55214 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:31:37 INF [TCP] connected lAddr=127.0.0.1:55239 rAddr=drivers.amd.com:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:31:37 INF [TCP] connected lAddr=127.0.0.1:55241 rAddr=drivers.amd.com:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:32:16 INF [TCP] connected lAddr=127.0.0.1:55250 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:34:18 INF [TCP] connected lAddr=127.0.0.1:55269 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:34:34 INF [TCP] connected lAddr=127.0.0.1:55275 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:34:35 INF [TCP] connected lAddr=127.0.0.1:55277 rAddr=v20.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:35:03 INF [TCP] connected lAddr=127.0.0.1:55286 rAddr=feeds.feedburner.com:443 mode=rule rule=DomainSuffix(feedburner.com) proxy=谷歌服务[日本JP-T-GPT]
10:35:05 INF [TCP] connected lAddr=127.0.0.1:55288 rAddr=io-oi.me:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:35:05 INF [TCP] connected lAddr=127.0.0.1:55290 rAddr=io-oi.me:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:35:33 INF [TCP] connected lAddr=127.0.0.1:55293 rAddr=www.seekhue.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:35:34 INF [TCP] connected lAddr=127.0.0.1:55295 rAddr=www.seekhue.com:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:35:39 INF [TCP] connected lAddr=127.0.0.1:55298 rAddr=www.bingapis.com:443 mode=rule rule=DomainSuffix(bingapis.com) proxy=微软服务[日本JP-T-GPT]
10:36:03 INF [TCP] connected lAddr=127.0.0.1:55310 rAddr=blog.gimo.me:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:36:19 INF [TCP] connected lAddr=127.0.0.1:55316 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:36:33 INF [TCP] connected lAddr=127.0.0.1:55322 rAddr=io-oi.me:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:37:03 INF [TCP] connected lAddr=127.0.0.1:55334 rAddr=xiaojianzheng.cn:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:37:04 INF [TCP] connected lAddr=127.0.0.1:55336 rAddr=xiaojianzheng.cn:443 mode=rule rule=Match() proxy=节点选择[日本JP-T-GPT]
10:38:21 INF [TCP] connected lAddr=127.0.0.1:55347 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:39:20 INF [TCP] connected lAddr=127.0.0.1:55356 rAddr=res.u-tools.cn:80 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:40:28 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 23.99.104.112:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55366 rAddr=self.events.data.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
10:40:42 INF [TCP] connected lAddr=127.0.0.1:55376 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:41:02 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 52.184.64.20:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55380 rAddr=self.events.data.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
10:41:16 INF [TCP] connected lAddr=127.0.0.1:55383 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:42:25 INF [TCP] connected lAddr=127.0.0.1:55392 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:43:23 INF [TCP] connected lAddr=127.0.0.1:55426 rAddr=array807.prod.do.dsp.mp.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:44:26 INF [TCP] connected lAddr=127.0.0.1:55442 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:44:46 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 4.216.144.250:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55447 rAddr=self.events.data.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
10:45:01 INF [TCP] connected lAddr=127.0.0.1:55454 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:28 INF [TCP] connected lAddr=127.0.0.1:55468 rAddr=ldc.lenovo.com.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:46:28 INF [TCP] connected lAddr=127.0.0.1:55470 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:49 INF [TCP] connected lAddr=127.0.0.1:55476 rAddr=g.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
10:46:50 INF [TCP] connected lAddr=127.0.0.1:55479 rAddr=oneclient.sfx.ms:443 mode=rule rule=DomainSuffix(sfx.ms) proxy=微软服务[日本JP-T-GPT]
10:46:51 INF [TCP] connected lAddr=127.0.0.1:55483 rAddr=ecs.office.com:443 mode=rule rule=DomainSuffix(office.com) proxy=微软服务[日本JP-T-GPT]
10:46:53 INF [TCP] connected lAddr=127.0.0.1:55486 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:46:55 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 4.216.144.250:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55481 rAddr=self.events.data.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
10:47:28 INF [TCP] connected lAddr=127.0.0.1:55494 rAddr=ecs.office.com:443 mode=rule rule=DomainSuffix(office.com) proxy=微软服务[日本JP-T-GPT]
10:47:54 INF [TCP] connected lAddr=127.0.0.1:55504 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:48:30 INF [TCP] connected lAddr=127.0.0.1:55511 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:50:32 INF [TCP] connected lAddr=127.0.0.1:55530 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:50:39 INF [TCP] connected lAddr=127.0.0.1:55532 rAddr=www.bingapis.com:443 mode=rule rule=DomainSuffix(bingapis.com) proxy=微软服务[日本JP-T-GPT]
10:50:54 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 20.2.144.16:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55535 rAddr=assets.msn.com:443 rule=DomainSuffix rulePayload=msn.com
10:50:59 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 52.184.64.189:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55540 rAddr=assets.msn.com:443 rule=DomainSuffix rulePayload=msn.com
10:51:22 WRN [TCP] dial failed error=dial m.cnmjin.net:16617 error: 502 Bad Gateway proxy=节点选择 lAddr=127.0.0.1:55550 rAddr=www.v2ex.com:443 rule=Match rulePayload=
10:51:22 INF [TCP] connected lAddr=127.0.0.1:55552 rAddr=www.v2ex.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化3-GPT]
10:51:23 INF [TCP] connected lAddr=127.0.0.1:55554 rAddr=cdn.v2ex.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化3-GPT]
10:51:24 INF [TCP] connected lAddr=127.0.0.1:55556 rAddr=www.v2ex.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化3-GPT]
10:51:24 INF [TCP] connected lAddr=127.0.0.1:55558 rAddr=cdn.v2ex.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化3-GPT]
10:51:29 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 20.2.144.16:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55560 rAddr=edge.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
10:51:29 INF [TCP] connected lAddr=127.0.0.1:55564 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:51:30 INF [TCP] connected lAddr=127.0.0.1:55566 rAddr=v10.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:51:32 INF [TCP] connected lAddr=127.0.0.1:55569 rAddr=i.imgur.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化3-GPT]
10:51:52 INF [TCP] connected lAddr=127.0.0.1:55580 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:52:26 INF [TCP] connected lAddr=127.0.0.1:55587 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:52:26 INF [TCP] connected lAddr=127.0.0.1:55589 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:52:38 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 52.184.70.42:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55592 rAddr=self.events.data.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
10:52:58 INF [TCP] connected lAddr=127.0.0.1:55599 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:52:59 WRN [TCP] dial failed error=jp.mjt000.com:443 connect error: dial tcp4 52.184.70.42:443: i/o timeout proxy=微软服务 lAddr=127.0.0.1:55596 rAddr=self.events.data.microsoft.com:443 rule=DomainSuffix rulePayload=microsoft.com
10:53:14 INF [TCP] connected lAddr=127.0.0.1:55604 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:53:29 INF [TCP] connected lAddr=127.0.0.1:55606 rAddr=edge.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55632 rAddr=browser.events.data.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55637 rAddr=assets.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55634 rAddr=c.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55635 rAddr=sb.scorecardresearch.com:443 mode=rule rule=Match() proxy=节点选择[日本-优化-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55640 rAddr=browser.events.data.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55642 rAddr=browser.events.data.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55643 rAddr=browser.events.data.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55646 rAddr=c.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55648 rAddr=www.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55650 rAddr=www.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:24 INF [TCP] connected lAddr=127.0.0.1:55652 rAddr=c.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:25 INF [TCP] connected lAddr=127.0.0.1:55654 rAddr=www.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:25 INF [TCP] connected lAddr=127.0.0.1:55656 rAddr=www.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:25 INF [TCP] connected lAddr=127.0.0.1:55658 rAddr=assets.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:34 INF [TCP] connected lAddr=127.0.0.1:55663 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55665 rAddr=login.microsoftonline.com:443 mode=rule rule=DomainSuffix(microsoftonline.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55667 rAddr=storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55671 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55669 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55674 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55670 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55672 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55679 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55681 rAddr=ntp.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55683 rAddr=login.microsoftonline.com:443 mode=rule rule=DomainSuffix(microsoftonline.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55685 rAddr=storage.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55687 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55689 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55693 rAddr=ntp.msn.com:443 mode=rule rule=DomainSuffix(msn.com) proxy=微软服务[日本JP-T-GPT]
10:54:35 INF [TCP] connected lAddr=127.0.0.1:55691 rAddr=th.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:36 INF [TCP] connected lAddr=127.0.0.1:55697 rAddr=sydney.bing.com:443 mode=rule rule=DomainSuffix(bing.com) proxy=微软服务[日本JP-T-GPT]
10:54:36 INF [TCP] connected lAddr=127.0.0.1:55695 rAddr=self.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=微软服务[日本JP-T-GPT]
10:54:37 INF [TCP] connected lAddr=127.0.0.1:55700 rAddr=login.live.com:443 mode=rule rule=DomainSuffix(live.com) proxy=微软服务[日本JP-T-GPT]
10:54:42 INF [TCP] connected lAddr=127.0.0.1:55704 rAddr=services.bingapis.com:443 mode=rule rule=DomainSuffix(bingapis.com) proxy=微软服务[日本JP-T-GPT]
10:54:50 INF [TCP] connected lAddr=127.0.0.1:55706 rAddr=blog.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:54:50 INF [TCP] connected lAddr=127.0.0.1:55708 rAddr=csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:54:50 INF [TCP] connected lAddr=127.0.0.1:55710 rAddr=g.csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:54:50 INF [TCP] connected lAddr=127.0.0.1:55712 rAddr=g.csdnimg.cn:443 mode=rule rule=GeoIP(CN) proxy=DIRECT
10:54:51 INF [TCP] connected lAddr=127.0.0.1:55714 rAddr=eva2.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
10:54:51 INF [TCP] connected lAddr=127.0.0.1:55716 rAddr=passport.csdn.net:443 mode=rule rule=DomainSuffix(csdn.net) proxy=DIRECT
